[2026-03-11 02:01:31] ========== TRAINING START ==========
[2026-03-11 02:01:31] Duration: 10h 0m 0s
[2026-03-11 02:01:31] Dataset: climbmix
[2026-03-11 02:01:31] Shards: 10
[2026-03-11 02:01:31] Workers: 39
[2026-03-11 02:01:31] ====================================
[2026-03-11 02:01:36] Using 'uv' runner to start training (TIME_BUDGET=36000s)
🔍 Verifying required packages...
📦 [Fallback] Installing missing dependency: psutil...
✅ Successfully installed psutil
Vocab size: 8,192
🔨 Building model: depth=8, batch_size=96
Pre-build | VRAM - Allocated: 0.0GB | Reserved: 0.0GB | Available: 70.7GB | Total: 79.2GB
✅ Model built successfully with 8 layers
Post-build | VRAM - Allocated: 0.5GB | Reserved: 0.6GB | Available: 70.1GB | Total: 79.2GB
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 33,554,432
  lm_head                 : 8,388,608
  transformer_matrices    : 100,664,320
  scalars                 : 16
  total                   : 150,995,984
Estimated FLOPs per token: 7.801467e+08
Gradient accumulation steps: 5 (adjusted batch: 983,040 tokens)
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025
🚀 Starting training with CURRENT_BATCH_SIZE=96, CURRENT_DEPTH=8
Time budget: 36000s
Gradient accumulation steps: 5
step 00000 (0.0%) | loss: 9.011393 | lrm: 1.00 | dt: 21953ms | tok/sec: 44,779 | mfu: 0.7% | epoch: 1 | remaining: 36000s    [2026-03-11 02:02:05] ✓ Training initialization complete, timer started
step 02159 (62.5%) | loss: 2.575363 | lrm: 0.75 | dt: 9994ms | tok/sec: 98,361 | mfu: 1.5% | epoch: 5 | remaining: 13473s    
step 02160 (62.6%) | loss: 2.577577 | lrm: 0.75 | dt: 11333ms | tok/sec: 86,743 | mfu: 1.4% | epoch: 5 | remaining: 13462s    
step 02161 (62.6%) | loss: 2.573609 | lrm: 0.75 | dt: 10958ms | tok/sec: 89,713 | mfu: 1.4% | epoch: 5 | remaining: 13451s    
step 02162 (62.6%) | loss: 2.571372 | lrm: 0.75 | dt: 10250ms | tok/sec: 95,905 | mfu: 1.5% | epoch: 5 | remaining: 13441s    
step 02163 (62.7%) | loss: 2.569766 | lrm: 0.75 | dt: 10130ms | tok/sec: 97,046 | mfu: 1.5% | epoch: 5 | remaining: 13431s    
step 02164 (62.7%) | loss: 2.569351 | lrm: 0.75 | dt: 10283ms | tok/sec: 95,596 | mfu: 1.5% | epoch: 5 | remaining: 13420s    
step 02165 (62.7%) | loss: 2.569783 | lrm: 0.75 | dt: 10251ms | tok/sec: 95,896 | mfu: 1.5% | epoch: 5 | remaining: 13410s    
step 02166 (62.7%) | loss: 2.563834 | lrm: 0.75 | dt: 10211ms | tok/sec: 96,268 | mfu: 1.5% | epoch: 5 | remaining: 13400s    
step 02167 (62.8%) | loss: 2.561978 | lrm: 0.74 | dt: 10225ms | tok/sec: 96,139 | mfu: 1.5% | epoch: 5 | remaining: 13390s    
step 02168 (62.8%) | loss: 2.564772 | lrm: 0.74 | dt: 10236ms | tok/sec: 96,039 | mfu: 1.5% | epoch: 5 | remaining: 13379s    
step 02169 (62.8%) | loss: 2.561618 | lrm: 0.74 | dt: 10152ms | tok/sec: 96,831 | mfu: 1.5% | epoch: 5 | remaining: 13369s    
step 02170 (62.9%) | loss: 2.566732 | lrm: 0.74 | dt: 10169ms | tok/sec: 96,671 | mfu: 1.5% | epoch: 5 | remaining: 13359s    
step 02171 (62.9%) | loss: 2.560833 | lrm: 0.74 | dt: 10237ms | tok/sec: 96,025 | mfu: 1.5% | epoch: 5 | remaining: 13349s    
step 02172 (62.9%) | loss: 2.561662 | lrm: 0.74 | dt: 10245ms | tok/sec: 95,957 | mfu: 1.5% | epoch: 5 | remaining: 13339s    
step 02173 (62.9%) | loss: 2.564702 | lrm: 0.74 | dt: 10255ms | tok/sec: 95,859 | mfu: 1.5% | epoch: 5 | remaining: 13328s    
step 02174 (63.0%) | loss: 2.564956 | lrm: 0.74 | dt: 10181ms | tok/sec: 96,556 | mfu: 1.5% | epoch: 5 | remaining: 13318s    
step 02175 (63.0%) | loss: 2.563767 | lrm: 0.74 | dt: 10148ms | tok/sec: 96,872 | mfu: 1.5% | epoch: 5 | remaining: 13308s    
step 02176 (63.0%) | loss: 2.561462 | lrm: 0.74 | dt: 10250ms | tok/sec: 95,902 | mfu: 1.5% | epoch: 5 | remaining: 13298s    
step 02177 (63.1%) | loss: 2.557680 | lrm: 0.74 | dt: 10138ms | tok/sec: 96,968 | mfu: 1.5% | epoch: 5 | remaining: 13288s    
step 02178 (63.1%) | loss: 2.557699 | lrm: 0.74 | dt: 10383ms | tok/sec: 94,677 | mfu: 1.5% | epoch: 5 | remaining: 13277s    
step 02179 (63.1%) | loss: 2.551337 | lrm: 0.74 | dt: 10289ms | tok/sec: 95,541 | mfu: 1.5% | epoch: 5 | remaining: 13267s    
step 02180 (63.1%) | loss: 2.552792 | lrm: 0.74 | dt: 10479ms | tok/sec: 93,811 | mfu: 1.5% | epoch: 5 | remaining: 13256s    
step 02181 (63.2%) | loss: 2.554026 | lrm: 0.74 | dt: 11904ms | tok/sec: 82,583 | mfu: 1.3% | epoch: 5 | remaining: 13245s    
step 02182 (63.2%) | loss: 2.546603 | lrm: 0.74 | dt: 10452ms | tok/sec: 94,055 | mfu: 1.5% | epoch: 5 | remaining: 13234s    
step 02183 (63.2%) | loss: 2.549301 | lrm: 0.74 | dt: 10187ms | tok/sec: 96,496 | mfu: 1.5% | epoch: 5 | remaining: 13224s    
step 02184 (63.3%) | loss: 2.555704 | lrm: 0.73 | dt: 10173ms | tok/sec: 96,630 | mfu: 1.5% | epoch: 5 | remaining: 13214s    
step 02185 (63.3%) | loss: 2.561338 | lrm: 0.73 | dt: 10100ms | tok/sec: 97,326 | mfu: 1.5% | epoch: 5 | remaining: 13204s    
step 02186 (63.3%) | loss: 2.554342 | lrm: 0.73 | dt: 10139ms | tok/sec: 96,958 | mfu: 1.5% | epoch: 5 | remaining: 13194s    
step 02187 (63.4%) | loss: 2.547806 | lrm: 0.73 | dt: 10136ms | tok/sec: 96,987 | mfu: 1.5% | epoch: 5 | remaining: 13183s    
step 02188 (63.4%) | loss: 2.547911 | lrm: 0.73 | dt: 10217ms | tok/sec: 96,212 | mfu: 1.5% | epoch: 5 | remaining: 13173s    
step 02189 (63.4%) | loss: 2.542766 | lrm: 0.73 | dt: 10220ms | tok/sec: 96,192 | mfu: 1.5% | epoch: 5 | remaining: 13163s    
step 02190 (63.4%) | loss: 2.544488 | lrm: 0.73 | dt: 10271ms | tok/sec: 95,708 | mfu: 1.5% | epoch: 5 | remaining: 13153s    
step 02191 (63.5%) | loss: 2.547398 | lrm: 0.73 | dt: 10172ms | tok/sec: 96,637 | mfu: 1.5% | epoch: 5 | remaining: 13143s    
step 02192 (63.5%) | loss: 2.550648 | lrm: 0.73 | dt: 10198ms | tok/sec: 96,393 | mfu: 1.5% | epoch: 5 | remaining: 13132s    
step 02193 (63.5%) | loss: 2.551806 | lrm: 0.73 | dt: 10161ms | tok/sec: 96,749 | mfu: 1.5% | epoch: 5 | remaining: 13122s    
step 02194 (63.5%) | loss: 2.552685 | lrm: 0.73 | dt: 10235ms | tok/sec: 96,043 | mfu: 1.5% | epoch: 5 | remaining: 13112s    
step 02195 (63.6%) | loss: 2.554675 | lrm: 0.73 | dt: 10182ms | tok/sec: 96,544 | mfu: 1.5% | epoch: 5 | remaining: 13102s    
step 02196 (63.6%) | loss: 2.549956 | lrm: 0.73 | dt: 10185ms | tok/sec: 96,520 | mfu: 1.5% | epoch: 5 | remaining: 13092s    
step 02197 (63.6%) | loss: 2.547894 | lrm: 0.73 | dt: 10234ms | tok/sec: 96,053 | mfu: 1.5% | epoch: 5 | remaining: 13081s    
step 02198 (63.7%) | loss: 2.546523 | lrm: 0.73 | dt: 10177ms | tok/sec: 96,594 | mfu: 1.5% | epoch: 5 | remaining: 13071s    
step 02199 (63.7%) | loss: 2.543329 | lrm: 0.73 | dt: 10222ms | tok/sec: 96,164 | mfu: 1.5% | epoch: 5 | remaining: 13061s    
step 02200 (63.7%) | loss: 2.538116 | lrm: 0.73 | dt: 10066ms | tok/sec: 97,658 | mfu: 1.5% | epoch: 5 | remaining: 13051s    
step 02201 (63.7%) | loss: 2.545234 | lrm: 0.73 | dt: 10246ms | tok/sec: 95,945 | mfu: 1.5% | epoch: 5 | remaining: 13041s    
step 02202 (63.8%) | loss: 2.546864 | lrm: 0.72 | dt: 10266ms | tok/sec: 95,760 | mfu: 1.5% | epoch: 5 | remaining: 13030s    
step 02203 (63.8%) | loss: 2.551471 | lrm: 0.72 | dt: 10199ms | tok/sec: 96,390 | mfu: 1.5% | epoch: 5 | remaining: 13020s    
step 02204 (63.8%) | loss: 2.552514 | lrm: 0.72 | dt: 10333ms | tok/sec: 95,135 | mfu: 1.5% | epoch: 5 | remaining: 13010s    
step 02205 (63.9%) | loss: 2.547811 | lrm: 0.72 | dt: 10510ms | tok/sec: 93,533 | mfu: 1.5% | epoch: 5 | remaining: 12999s    
step 02206 (63.9%) | loss: 2.546063 | lrm: 0.72 | dt: 11767ms | tok/sec: 83,542 | mfu: 1.3% | epoch: 5 | remaining: 12988s    
step 02207 (63.9%) | loss: 2.543944 | lrm: 0.72 | dt: 10543ms | tok/sec: 93,245 | mfu: 1.5% | epoch: 5 | remaining: 12977s    
step 02208 (64.0%) | loss: 2.546677 | lrm: 0.72 | dt: 10303ms | tok/sec: 95,408 | mfu: 1.5% | epoch: 5 | remaining: 12967s    
step 02209 (64.0%) | loss: 2.551518 | lrm: 0.72 | dt: 9995ms | tok/sec: 98,357 | mfu: 1.5% | epoch: 5 | remaining: 12957s    
step 02210 (64.0%) | loss: 2.549753 | lrm: 0.72 | dt: 10015ms | tok/sec: 98,160 | mfu: 1.5% | epoch: 5 | remaining: 12947s    
step 02211 (64.0%) | loss: 2.553897 | lrm: 0.72 | dt: 10108ms | tok/sec: 97,255 | mfu: 1.5% | epoch: 5 | remaining: 12937s    
step 02212 (64.1%) | loss: 2.554251 | lrm: 0.72 | dt: 10050ms | tok/sec: 97,815 | mfu: 1.5% | epoch: 5 | remaining: 12927s    
step 02213 (64.1%) | loss: 2.559475 | lrm: 0.72 | dt: 10128ms | tok/sec: 97,057 | mfu: 1.5% | epoch: 5 | remaining: 12916s    
step 02214 (64.1%) | loss: 2.559585 | lrm: 0.72 | dt: 11476ms | tok/sec: 85,660 | mfu: 1.3% | epoch: 5 | remaining: 12905s    
step 02215 (64.2%) | loss: 2.561115 | lrm: 0.72 | dt: 10747ms | tok/sec: 91,475 | mfu: 1.4% | epoch: 5 | remaining: 12894s    
step 02216 (64.2%) | loss: 2.564826 | lrm: 0.72 | dt: 10147ms | tok/sec: 96,881 | mfu: 1.5% | epoch: 5 | remaining: 12884s    
step 02217 (64.2%) | loss: 2.558358 | lrm: 0.72 | dt: 10073ms | tok/sec: 97,593 | mfu: 1.5% | epoch: 5 | remaining: 12874s    
step 02218 (64.2%) | loss: 2.553468 | lrm: 0.72 | dt: 10037ms | tok/sec: 97,941 | mfu: 1.5% | epoch: 5 | remaining: 12864s    
step 02219 (64.3%) | loss: 2.550502 | lrm: 0.71 | dt: 10065ms | tok/sec: 97,672 | mfu: 1.5% | epoch: 5 | remaining: 12854s    
step 02220 (64.3%) | loss: 2.545129 | lrm: 0.71 | dt: 10113ms | tok/sec: 97,209 | mfu: 1.5% | epoch: 5 | remaining: 12844s    
step 02221 (64.3%) | loss: 2.554583 | lrm: 0.71 | dt: 10132ms | tok/sec: 97,027 | mfu: 1.5% | epoch: 5 | remaining: 12834s    
step 02222 (64.4%) | loss: 2.553822 | lrm: 0.71 | dt: 10189ms | tok/sec: 96,476 | mfu: 1.5% | epoch: 5 | remaining: 12823s    
step 02223 (64.4%) | loss: 2.555153 | lrm: 0.71 | dt: 10752ms | tok/sec: 91,431 | mfu: 1.4% | epoch: 5 | remaining: 12813s    
step 02224 (64.4%) | loss: 2.558081 | lrm: 0.71 | dt: 11414ms | tok/sec: 86,125 | mfu: 1.4% | epoch: 5 | remaining: 12801s    
step 02225 (64.4%) | loss: 2.557304 | lrm: 0.71 | dt: 10419ms | tok/sec: 94,348 | mfu: 1.5% | epoch: 5 | remaining: 12791s    
step 02226 (64.5%) | loss: 2.560790 | lrm: 0.71 | dt: 9891ms | tok/sec: 99,391 | mfu: 1.6% | epoch: 5 | remaining: 12781s    
step 02227 (64.5%) | loss: 2.557470 | lrm: 0.71 | dt: 9842ms | tok/sec: 99,879 | mfu: 1.6% | epoch: 5 | remaining: 12771s    
step 02228 (64.5%) | loss: 2.557624 | lrm: 0.71 | dt: 9905ms | tok/sec: 99,245 | mfu: 1.6% | epoch: 5 | remaining: 12761s    
step 02229 (64.6%) | loss: 2.555054 | lrm: 0.71 | dt: 11234ms | tok/sec: 87,505 | mfu: 1.4% | epoch: 5 | remaining: 12750s    
step 02230 (64.6%) | loss: 2.556046 | lrm: 0.71 | dt: 11270ms | tok/sec: 87,228 | mfu: 1.4% | epoch: 5 | remaining: 12739s    
step 02231 (64.6%) | loss: 2.555365 | lrm: 0.71 | dt: 10321ms | tok/sec: 95,242 | mfu: 1.5% | epoch: 5 | remaining: 12728s    
step 02232 (64.6%) | loss: 2.558480 | lrm: 0.71 | dt: 10089ms | tok/sec: 97,432 | mfu: 1.5% | epoch: 5 | remaining: 12718s    
step 02233 (64.7%) | loss: 2.556862 | lrm: 0.71 | dt: 10223ms | tok/sec: 96,161 | mfu: 1.5% | epoch: 5 | remaining: 12708s    
step 02234 (64.7%) | loss: 2.556949 | lrm: 0.71 | dt: 10099ms | tok/sec: 97,338 | mfu: 1.5% | epoch: 5 | remaining: 12698s    
step 02235 (64.7%) | loss: 2.562044 | lrm: 0.71 | dt: 10197ms | tok/sec: 96,408 | mfu: 1.5% | epoch: 5 | remaining: 12688s    
step 02236 (64.8%) | loss: 2.553802 | lrm: 0.70 | dt: 10139ms | tok/sec: 96,959 | mfu: 1.5% | epoch: 5 | remaining: 12678s    
step 02237 (64.8%) | loss: 2.554096 | lrm: 0.70 | dt: 10073ms | tok/sec: 97,589 | mfu: 1.5% | epoch: 5 | remaining: 12668s    
step 02238 (64.8%) | loss: 2.555466 | lrm: 0.70 | dt: 11705ms | tok/sec: 83,986 | mfu: 1.3% | epoch: 5 | remaining: 12656s    
step 02239 (64.8%) | loss: 2.559076 | lrm: 0.70 | dt: 11209ms | tok/sec: 87,700 | mfu: 1.4% | epoch: 5 | remaining: 12645s    
step 02240 (64.9%) | loss: 2.551405 | lrm: 0.70 | dt: 10360ms | tok/sec: 94,887 | mfu: 1.5% | epoch: 5 | remaining: 12634s    
step 02241 (64.9%) | loss: 2.553018 | lrm: 0.70 | dt: 10113ms | tok/sec: 97,204 | mfu: 1.5% | epoch: 5 | remaining: 12624s    
step 02242 (64.9%) | loss: 2.555527 | lrm: 0.70 | dt: 10134ms | tok/sec: 97,001 | mfu: 1.5% | epoch: 5 | remaining: 12614s    
step 02243 (65.0%) | loss: 2.556234 | lrm: 0.70 | dt: 10240ms | tok/sec: 95,996 | mfu: 1.5% | epoch: 5 | remaining: 12604s    
step 02244 (65.0%) | loss: 2.557477 | lrm: 0.70 | dt: 10246ms | tok/sec: 95,939 | mfu: 1.5% | epoch: 5 | remaining: 12594s    
step 02245 (65.0%) | loss: 2.558065 | lrm: 0.70 | dt: 10156ms | tok/sec: 96,797 | mfu: 1.5% | epoch: 5 | remaining: 12583s    
step 02246 (65.0%) | loss: 2.555280 | lrm: 0.70 | dt: 10245ms | tok/sec: 95,952 | mfu: 1.5% | epoch: 5 | remaining: 12573s    
step 02247 (65.1%) | loss: 2.554819 | lrm: 0.70 | dt: 10432ms | tok/sec: 94,236 | mfu: 1.5% | epoch: 5 | remaining: 12563s    
step 02248 (65.1%) | loss: 2.547595 | lrm: 0.70 | dt: 10821ms | tok/sec: 90,844 | mfu: 1.4% | epoch: 5 | remaining: 12552s    
step 02249 (65.1%) | loss: 2.547774 | lrm: 0.70 | dt: 10688ms | tok/sec: 91,974 | mfu: 1.4% | epoch: 5 | remaining: 12541s    
step 02250 (65.2%) | loss: 2.544905 | lrm: 0.70 | dt: 10747ms | tok/sec: 91,472 | mfu: 1.4% | epoch: 5 | remaining: 12530s    
step 02251 (65.2%) | loss: 2.546317 | lrm: 0.70 | dt: 10732ms | tok/sec: 91,602 | mfu: 1.4% | epoch: 5 | remaining: 12520s    
step 02252 (65.2%) | loss: 2.551143 | lrm: 0.70 | dt: 10383ms | tok/sec: 94,680 | mfu: 1.5% | epoch: 5 | remaining: 12509s    
step 02253 (65.3%) | loss: 2.554309 | lrm: 0.69 | dt: 10334ms | tok/sec: 95,130 | mfu: 1.5% | epoch: 5 | remaining: 12499s    
step 02254 (65.3%) | loss: 2.552979 | lrm: 0.69 | dt: 10260ms | tok/sec: 95,813 | mfu: 1.5% | epoch: 5 | remaining: 12489s    
step 02255 (65.3%) | loss: 2.549418 | lrm: 0.69 | dt: 10271ms | tok/sec: 95,708 | mfu: 1.5% | epoch: 5 | remaining: 12478s    
step 02256 (65.3%) | loss: 2.545369 | lrm: 0.69 | dt: 10140ms | tok/sec: 96,946 | mfu: 1.5% | epoch: 5 | remaining: 12468s    
step 02257 (65.4%) | loss: 2.539356 | lrm: 0.69 | dt: 10261ms | tok/sec: 95,802 | mfu: 1.5% | epoch: 5 | remaining: 12458s    
step 02258 (65.4%) | loss: 2.542950 | lrm: 0.69 | dt: 10287ms | tok/sec: 95,560 | mfu: 1.5% | epoch: 5 | remaining: 12448s    
step 02259 (65.4%) | loss: 2.541236 | lrm: 0.69 | dt: 10299ms | tok/sec: 95,454 | mfu: 1.5% | epoch: 5 | remaining: 12437s    
step 02260 (65.5%) | loss: 2.542346 | lrm: 0.69 | dt: 10253ms | tok/sec: 95,873 | mfu: 1.5% | epoch: 5 | remaining: 12427s    
step 02261 (65.5%) | loss: 2.540172 | lrm: 0.69 | dt: 10204ms | tok/sec: 96,343 | mfu: 1.5% | epoch: 5 | remaining: 12417s    
step 02262 (65.5%) | loss: 2.543206 | lrm: 0.69 | dt: 10259ms | tok/sec: 95,823 | mfu: 1.5% | epoch: 5 | remaining: 12407s    
step 02263 (65.5%) | loss: 2.547532 | lrm: 0.69 | dt: 10304ms | tok/sec: 95,402 | mfu: 1.5% | epoch: 5 | remaining: 12396s    
step 02264 (65.6%) | loss: 2.542264 | lrm: 0.69 | dt: 10285ms | tok/sec: 95,577 | mfu: 1.5% | epoch: 5 | remaining: 12386s    
step 02265 (65.6%) | loss: 2.541970 | lrm: 0.69 | dt: 10213ms | tok/sec: 96,257 | mfu: 1.5% | epoch: 5 | remaining: 12376s    
step 02266 (65.6%) | loss: 2.546905 | lrm: 0.69 | dt: 10343ms | tok/sec: 95,042 | mfu: 1.5% | epoch: 5 | remaining: 12366s    
step 02267 (65.7%) | loss: 2.540924 | lrm: 0.69 | dt: 10325ms | tok/sec: 95,211 | mfu: 1.5% | epoch: 5 | remaining: 12355s    
step 02268 (65.7%) | loss: 2.540465 | lrm: 0.69 | dt: 10383ms | tok/sec: 94,673 | mfu: 1.5% | epoch: 5 | remaining: 12345s    
step 02269 (65.7%) | loss: 2.546054 | lrm: 0.69 | dt: 10560ms | tok/sec: 93,094 | mfu: 1.5% | epoch: 5 | remaining: 12334s    
step 02270 (65.7%) | loss: 2.546714 | lrm: 0.69 | dt: 10713ms | tok/sec: 91,765 | mfu: 1.4% | epoch: 5 | remaining: 12324s    
step 02271 (65.8%) | loss: 2.543397 | lrm: 0.68 | dt: 10647ms | tok/sec: 92,333 | mfu: 1.4% | epoch: 5 | remaining: 12313s    
step 02272 (65.8%) | loss: 2.548425 | lrm: 0.68 | dt: 10746ms | tok/sec: 91,478 | mfu: 1.4% | epoch: 5 | remaining: 12302s    
step 02273 (65.8%) | loss: 2.544875 | lrm: 0.68 | dt: 10704ms | tok/sec: 91,840 | mfu: 1.4% | epoch: 5 | remaining: 12292s    
step 02274 (65.9%) | loss: 2.547899 | lrm: 0.68 | dt: 10657ms | tok/sec: 92,240 | mfu: 1.4% | epoch: 5 | remaining: 12281s    
step 02275 (65.9%) | loss: 2.552477 | lrm: 0.68 | dt: 10724ms | tok/sec: 91,667 | mfu: 1.4% | epoch: 5 | remaining: 12270s    
step 02276 (65.9%) | loss: 2.553325 | lrm: 0.68 | dt: 10637ms | tok/sec: 92,415 | mfu: 1.4% | epoch: 5 | remaining: 12260s    
step 02277 (65.9%) | loss: 2.551550 | lrm: 0.68 | dt: 10565ms | tok/sec: 93,043 | mfu: 1.5% | epoch: 5 | remaining: 12249s    
step 02278 (66.0%) | loss: 2.549830 | lrm: 0.68 | dt: 10279ms | tok/sec: 95,635 | mfu: 1.5% | epoch: 5 | remaining: 12239s    
step 02279 (66.0%) | loss: 2.547904 | lrm: 0.68 | dt: 10129ms | tok/sec: 97,048 | mfu: 1.5% | epoch: 5 | remaining: 12229s    
step 02280 (66.0%) | loss: 2.545156 | lrm: 0.68 | dt: 10156ms | tok/sec: 96,798 | mfu: 1.5% | epoch: 5 | remaining: 12218s    
step 02281 (66.1%) | loss: 2.546622 | lrm: 0.68 | dt: 10167ms | tok/sec: 96,686 | mfu: 1.5% | epoch: 5 | remaining: 12208s    
step 02282 (66.1%) | loss: 2.542791 | lrm: 0.68 | dt: 10317ms | tok/sec: 95,280 | mfu: 1.5% | epoch: 5 | remaining: 12198s    
step 02283 (66.1%) | loss: 2.539375 | lrm: 0.68 | dt: 10120ms | tok/sec: 97,139 | mfu: 1.5% | epoch: 5 | remaining: 12188s    
step 02284 (66.1%) | loss: 2.538426 | lrm: 0.68 | dt: 10232ms | tok/sec: 96,077 | mfu: 1.5% | epoch: 5 | remaining: 12178s    
step 02285 (66.2%) | loss: 2.536254 | lrm: 0.68 | dt: 10233ms | tok/sec: 96,061 | mfu: 1.5% | epoch: 5 | remaining: 12167s    
step 02286 (66.2%) | loss: 2.539923 | lrm: 0.68 | dt: 10119ms | tok/sec: 97,152 | mfu: 1.5% | epoch: 5 | remaining: 12157s    
step 02287 (66.2%) | loss: 2.542589 | lrm: 0.68 | dt: 10109ms | tok/sec: 97,244 | mfu: 1.5% | epoch: 5 | remaining: 12147s    
step 02288 (66.3%) | loss: 2.544964 | lrm: 0.67 | dt: 10164ms | tok/sec: 96,716 | mfu: 1.5% | epoch: 5 | remaining: 12137s    
step 02289 (66.3%) | loss: 2.540444 | lrm: 0.67 | dt: 10259ms | tok/sec: 95,826 | mfu: 1.5% | epoch: 5 | remaining: 12127s    
step 02290 (66.3%) | loss: 2.538594 | lrm: 0.67 | dt: 10352ms | tok/sec: 94,962 | mfu: 1.5% | epoch: 5 | remaining: 12116s    
step 02291 (66.3%) | loss: 2.534581 | lrm: 0.67 | dt: 10717ms | tok/sec: 91,724 | mfu: 1.4% | epoch: 5 | remaining: 12106s    
step 02292 (66.4%) | loss: 2.527115 | lrm: 0.67 | dt: 11129ms | tok/sec: 88,335 | mfu: 1.4% | epoch: 5 | remaining: 12094s    
step 02293 (66.4%) | loss: 2.526344 | lrm: 0.67 | dt: 11183ms | tok/sec: 87,903 | mfu: 1.4% | epoch: 5 | remaining: 12083s    
step 02294 (66.4%) | loss: 2.526991 | lrm: 0.67 | dt: 10569ms | tok/sec: 93,011 | mfu: 1.5% | epoch: 5 | remaining: 12073s    
step 02295 (66.5%) | loss: 2.526070 | lrm: 0.67 | dt: 10477ms | tok/sec: 93,825 | mfu: 1.5% | epoch: 5 | remaining: 12062s    
step 02296 (66.5%) | loss: 2.528667 | lrm: 0.67 | dt: 10512ms | tok/sec: 93,513 | mfu: 1.5% | epoch: 5 | remaining: 12052s    
step 02297 (66.5%) | loss: 2.530922 | lrm: 0.67 | dt: 10679ms | tok/sec: 92,052 | mfu: 1.4% | epoch: 5 | remaining: 12041s    
step 02298 (66.6%) | loss: 2.537164 | lrm: 0.67 | dt: 10494ms | tok/sec: 93,677 | mfu: 1.5% | epoch: 5 | remaining: 12031s    
step 02299 (66.6%) | loss: 2.528862 | lrm: 0.67 | dt: 10073ms | tok/sec: 97,593 | mfu: 1.5% | epoch: 5 | remaining: 12020s    
step 02300 (66.6%) | loss: 2.530799 | lrm: 0.67 | dt: 10024ms | tok/sec: 98,069 | mfu: 1.5% | epoch: 5 | remaining: 12010s    
step 02301 (66.6%) | loss: 2.530066 | lrm: 0.67 | dt: 10044ms | tok/sec: 97,871 | mfu: 1.5% | epoch: 5 | remaining: 12000s    
step 02302 (66.7%) | loss: 2.523894 | lrm: 0.67 | dt: 10188ms | tok/sec: 96,485 | mfu: 1.5% | epoch: 5 | remaining: 11990s    
step 02303 (66.7%) | loss: 2.528164 | lrm: 0.67 | dt: 10332ms | tok/sec: 95,142 | mfu: 1.5% | epoch: 5 | remaining: 11980s    
step 02304 (66.7%) | loss: 2.527339 | lrm: 0.67 | dt: 10759ms | tok/sec: 91,366 | mfu: 1.4% | epoch: 5 | remaining: 11969s    
step 02305 (66.8%) | loss: 2.535151 | lrm: 0.66 | dt: 10648ms | tok/sec: 92,322 | mfu: 1.4% | epoch: 5 | remaining: 11958s    
step 02306 (66.8%) | loss: 2.531471 | lrm: 0.66 | dt: 10728ms | tok/sec: 91,633 | mfu: 1.4% | epoch: 5 | remaining: 11948s    
step 02307 (66.8%) | loss: 2.530653 | lrm: 0.66 | dt: 10481ms | tok/sec: 93,793 | mfu: 1.5% | epoch: 5 | remaining: 11937s    
step 02308 (66.8%) | loss: 2.529976 | lrm: 0.66 | dt: 10077ms | tok/sec: 97,549 | mfu: 1.5% | epoch: 5 | remaining: 11927s    
step 02309 (66.9%) | loss: 2.527943 | lrm: 0.66 | dt: 10234ms | tok/sec: 96,059 | mfu: 1.5% | epoch: 5 | remaining: 11917s    
step 02310 (66.9%) | loss: 2.528931 | lrm: 0.66 | dt: 10201ms | tok/sec: 96,370 | mfu: 1.5% | epoch: 5 | remaining: 11907s    
step 02311 (66.9%) | loss: 2.529301 | lrm: 0.66 | dt: 10183ms | tok/sec: 96,534 | mfu: 1.5% | epoch: 5 | remaining: 11897s    
step 02312 (67.0%) | loss: 2.537896 | lrm: 0.66 | dt: 10161ms | tok/sec: 96,749 | mfu: 1.5% | epoch: 5 | remaining: 11886s    
step 02313 (67.0%) | loss: 2.541733 | lrm: 0.66 | dt: 10180ms | tok/sec: 96,569 | mfu: 1.5% | epoch: 5 | remaining: 11876s    
step 02314 (67.0%) | loss: 2.542661 | lrm: 0.66 | dt: 10018ms | tok/sec: 98,129 | mfu: 1.5% | epoch: 5 | remaining: 11866s    
step 02315 (67.0%) | loss: 2.541367 | lrm: 0.66 | dt: 10975ms | tok/sec: 89,568 | mfu: 1.4% | epoch: 5 | remaining: 11855s    
step 02316 (67.1%) | loss: 2.542692 | lrm: 0.66 | dt: 11038ms | tok/sec: 89,061 | mfu: 1.4% | epoch: 5 | remaining: 11844s    
step 02317 (67.1%) | loss: 2.536578 | lrm: 0.66 | dt: 11002ms | tok/sec: 89,352 | mfu: 1.4% | epoch: 5 | remaining: 11833s    
step 02318 (67.1%) | loss: 2.529308 | lrm: 0.66 | dt: 10600ms | tok/sec: 92,738 | mfu: 1.5% | epoch: 5 | remaining: 11823s    
step 02319 (67.2%) | loss: 2.536329 | lrm: 0.66 | dt: 10320ms | tok/sec: 95,257 | mfu: 1.5% | epoch: 5 | remaining: 11812s    
step 02320 (67.2%) | loss: 2.528941 | lrm: 0.66 | dt: 10540ms | tok/sec: 93,264 | mfu: 1.5% | epoch: 5 | remaining: 11802s    
step 02321 (67.2%) | loss: 2.529196 | lrm: 0.66 | dt: 10010ms | tok/sec: 98,208 | mfu: 1.5% | epoch: 5 | remaining: 11792s    
